Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-576186189,Accepted-In Progress,Sebastian,2012-01-02 18:59:04.000,Variant 9,9,Org line C,France,se,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress
1-576186189,Completed-Closed,Sebastian,2012-01-02 19:02:09.000,Variant 9,9,Org line C,France,se,G99 2nd,E_1,Completed,Medium,PROD153,Closed
1-576423636,Accepted-In Progress,Yvonne,2011-09-21 23:40:26.000,Variant 3,3,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Medium,PROD76,In Progress
1-576423636,Accepted-In Progress,Yvonne,2012-01-18 22:17:25.000,Variant 3,3,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Medium,PROD76,In Progress
1-576423636,Completed-Closed,Yvonne,2012-01-18 22:17:27.000,Variant 3,3,Org line A2,Sweden,se,N23 2nd,A2_3,Completed,Medium,PROD76,Closed
1-576807766,Accepted-In Progress,Christoffer,2011-09-22 21:14:06.000,Variant 3,3,Org line C,Sweden,se,G255 2nd,E_10,Accepted,High,PROD462,In Progress
1-576807766,Accepted-In Progress,Christoffer,2011-09-22 21:46:09.000,Variant 3,3,Org line C,Sweden,se,G255 2nd,E_10,Accepted,High,PROD462,In Progress
1-576807766,Completed-Closed,Christoffer,2012-02-01 22:41:49.000,Variant 3,3,Org line C,Sweden,se,G255 2nd,E_10,Completed,High,PROD462,Closed
1-576881364,Accepted-In Progress,Christoffer,2011-09-22 22:13:41.000,Variant 1,1,Org line C,Sweden,se,G255 2nd,E_10,Accepted,Low,PROD462,In Progress
1-576881364,Completed-Closed,Christoffer,2012-02-01 22:26:57.000,Variant 1,1,Org line C,Sweden,se,G255 2nd,E_10,Completed,Low,PROD462,Closed
1-576934735,Accepted-In Progress,Vinay,2011-09-22 23:10:42.000,Variant 1,1,Org line C,INDIA,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-576934735,Completed-Closed,Vinay,2012-02-17 18:33:43.000,Variant 1,1,Org line C,INDIA,in,G119 2nd,E_8,Completed,Medium,PROD597,Closed
1-577685618,Accepted-In Progress,Dag,2011-09-27 00:12:48.000,Variant 3,3,Org line C,Sweden,gb,G94 3rd,C_3,Accepted,Medium,PROD348,In Progress
1-577685618,Accepted-In Progress,Dag,2011-11-24 18:48:50.000,Variant 3,3,Org line C,Sweden,gb,G94 3rd,C_3,Accepted,Medium,PROD348,In Progress
1-577685618,Completed-Closed,Dag,2012-02-15 22:09:07.000,Variant 3,3,Org line C,Sweden,gb,G94 3rd,C_3,Completed,Medium,PROD348,Closed
1-578252937,Accepted-In Progress,Lars-Ove,2011-09-27 21:33:45.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Low,PROD348,In Progress
1-578252937,Completed-Closed,Lars-Ove,2012-04-17 20:06:39.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Low,PROD348,Closed
1-578579972,Accepted-In Progress,Håkan,2011-09-28 17:02:35.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-578579972,Completed-Closed,Håkan,2012-01-16 19:52:21.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-578686199,Accepted-In Progress,Antony,2011-09-28 21:31:35.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD498,In Progress
1-578686199,Completed-Closed,Antony,2012-04-16 19:19:57.000,Variant 1,1,Org line C,INDIA,us,G88 2nd,E_4,Completed,Medium,PROD498,Closed
1-579078207,Accepted-In Progress,Joseph,2011-09-29 20:21:21.000,Variant 2,2,Org line C,France,fr,G286 3rd,C_6,Accepted,Low,PROD646,In Progress
1-579078207,Accepted-Wait,Joseph,2012-01-04 23:04:34.000,Variant 2,2,Org line C,France,fr,G286 3rd,C_6,Accepted,Low,PROD646,Wait
1-579078207,Completed-Closed,Joseph,2012-03-01 00:17:56.000,Variant 2,2,Org line C,France,fr,G286 3rd,C_6,Completed,Low,PROD646,Closed
1-579250167,Accepted-In Progress,Hineesh,2011-09-30 11:52:34.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress
1-579250167,Accepted-Wait,Hineesh,2012-01-06 07:28:23.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Accepted,Medium,PROD793,Wait
1-579250167,Completed-Closed,Hineesh,2012-04-12 22:07:07.000,Variant 2,2,Org line C,INDIA,us,G88 2nd,E_4,Completed,Medium,PROD793,Closed
1-579517011,Accepted-In Progress,Suzanne,2011-09-30 23:26:38.000,Variant 2,2,Org line V2,Sweden,se,T2 2nd,,Accepted,Medium,PROD615,In Progress
1-579517011,Accepted-Wait,Suzanne,2012-01-20 02:46:24.000,Variant 2,2,Org line V2,Sweden,se,T2 2nd,,Accepted,Medium,PROD615,Wait
1-579517011,Completed-Closed,Suzanne,2012-04-11 18:32:18.000,Variant 2,2,Org line V2,Sweden,se,T2 2nd,,Completed,Medium,PROD615,Closed
1-579636429,Accepted-In Progress,Roland,2011-10-01 04:41:41.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-579636429,Completed-Closed,Roland,2012-01-26 21:08:12.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-580325905,Accepted-In Progress,Eric,2011-10-03 23:20:45.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-580325905,Completed-Closed,Eric,2012-01-09 20:00:10.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-580981634,Accepted-In Progress,Susanne,2011-10-05 00:54:54.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,Medium,PROD633,In Progress
1-580981634,Completed-Closed,Susanne,2012-01-17 18:41:19.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,Medium,PROD633,Closed
1-581652169,Accepted-In Progress,Susanne,2011-10-05 20:36:55.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,Medium,PROD633,In Progress
1-581652169,Completed-Closed,Susanne,2012-03-06 01:19:56.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,Medium,PROD633,Closed
1-581740771,Accepted-In Progress,Peter,2011-10-05 23:54:45.000,Variant 1,1,Org line C,Sweden,se,G153 2nd,E_7,Accepted,Medium,PROD671,In Progress
1-581740771,Completed-Closed,Peter,2012-02-02 06:48:12.000,Variant 1,1,Org line C,Sweden,se,G153 2nd,E_7,Completed,Medium,PROD671,Closed
1-582296121,Accepted-In Progress,Olle,2011-10-06 19:32:06.000,Variant 1,1,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Medium,PROD327,In Progress
1-582296121,Completed-Closed,Olle,2012-02-08 20:31:57.000,Variant 1,1,Org line C,Sweden,se,G57 2nd,E_2,Completed,Medium,PROD327,Closed
1-582401721,Accepted-In Progress,Gustav,2011-10-06 23:45:59.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD408,In Progress
1-582401721,Accepted-In Progress,Gustav,2012-02-22 01:27:25.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Accepted,Medium,PROD408,In Progress
1-582401721,Completed-Closed,Gustav,2012-02-22 01:27:29.000,Variant 3,3,Org line G4,Sweden,se,S30 2nd,,Completed,Medium,PROD408,Closed
1-583931536,Accepted-In Progress,Richard,2011-10-10 16:08:10.000,Variant 1,1,Org line C,Sweden,se,S25,V3_2,Accepted,Major,PROD535,In Progress
1-583931536,Completed-Closed,Richard,2012-02-03 00:55:02.000,Variant 1,1,Org line C,Sweden,se,S25,V3_2,Completed,Major,PROD535,Closed
1-583944596,Accepted-In Progress,Pai,2011-10-10 16:45:02.000,Variant 3,3,Org line C,INDIA,se,G153 2nd,E_7,Accepted,Low,PROD673,In Progress
1-583944596,Accepted-In Progress,Pai,2011-11-15 19:58:29.000,Variant 3,3,Org line C,INDIA,se,G153 2nd,E_7,Accepted,Low,PROD673,In Progress
1-583944596,Completed-Closed,Pai,2012-01-04 21:52:22.000,Variant 3,3,Org line C,INDIA,se,G153 2nd,E_7,Completed,Low,PROD673,Closed
1-584047671,Accepted-In Progress,Abhinav,2011-10-10 19:53:44.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-584047671,Accepted-Wait,Abhinav,2011-10-10 19:54:36.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,Wait
1-584047671,Completed-Closed,Abhinav,2012-03-26 17:42:51.000,Variant 2,2,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,High,PROD337,Closed
1-584754762,Accepted-In Progress,Reine,2011-10-11 23:58:17.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,High,PROD633,In Progress
1-584754762,Completed-Closed,Reine,2012-02-02 02:06:47.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,High,PROD633,Closed
1-584776062,Accepted-In Progress,Samira,2011-10-12 00:08:52.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD448,In Progress
1-584776062,Accepted-Wait,Samira,2011-12-09 19:56:24.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD448,Wait
1-584776062,Completed-Closed,Samira,2012-02-16 02:50:49.000,Variant 2,2,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD448,Closed
1-584828902,Accepted-In Progress,Michael,2011-10-12 01:35:35.000,Variant 1,1,Org line C,Sweden,se,G240 2nd,E_10,Accepted,Low,PROD412,In Progress
1-584828902,Completed-Closed,Michael,2012-02-01 19:33:47.000,Variant 1,1,Org line C,Sweden,se,G240 2nd,E_10,Completed,Low,PROD412,Closed
1-584938329,Accepted-In Progress,Alex,2011-10-12 08:36:58.000,Variant 14,14,Org line C,Brazil,in,G93 2nd,E_4,Accepted,Medium,PROD701,In Progress
1-584938329,Accepted-In Progress,Alex,2011-10-12 08:44:10.000,Variant 14,14,Org line C,Brazil,in,G93 2nd,E_4,Accepted,Medium,PROD701,In Progress
1-584938329,Accepted-In Progress,Alex,2012-01-06 21:01:28.000,Variant 14,14,Org line C,Brazil,in,G93 2nd,E_4,Accepted,Medium,PROD701,In Progress
1-584938329,Accepted-In Progress,Grzegorz,2012-01-12 23:42:37.000,Variant 14,14,Org line C,POLAND,in,G93 2nd,E_4,Accepted,Medium,PROD701,In Progress
1-584938329,Completed-Closed,Grzegorz,2012-03-20 23:45:43.000,Variant 14,14,Org line C,POLAND,in,G93 2nd,E_4,Completed,Medium,PROD701,Closed
1-585467875,Accepted-In Progress,Kristina,2011-10-12 20:27:59.000,Variant 3,3,Org line A2,Sweden,se,S21 2nd,A2_3,Accepted,High,PROD290,In Progress
1-585467875,Accepted-In Progress,Kristina,2011-10-12 23:32:07.000,Variant 3,3,Org line A2,Sweden,se,S21 2nd,A2_3,Accepted,High,PROD290,In Progress
1-585467875,Completed-Closed,Kristina,2012-03-27 22:59:37.000,Variant 3,3,Org line A2,Sweden,se,S21 2nd,A2_3,Completed,High,PROD290,Closed
1-586382001,Accepted-In Progress,Peter,2011-10-14 00:55:56.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Accepted,Medium,PROD286,In Progress
1-586382001,Completed-Closed,Peter,2012-01-04 01:30:47.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Completed,Medium,PROD286,Closed
1-586382068,Accepted-In Progress,Peter,2011-10-14 00:59:24.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Accepted,Medium,PROD286,In Progress
1-586382068,Completed-Closed,Peter,2012-01-04 01:31:22.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Completed,Medium,PROD286,Closed
1-587058585,Accepted-In Progress,Maria,2011-10-14 19:09:18.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Accepted,Medium,PROD615,In Progress
1-587058585,Completed-Closed,Maria,2012-03-16 22:12:52.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Completed,Medium,PROD615,Closed
1-587337285,Accepted-In Progress,Aparna,2011-10-15 01:03:07.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress
1-587337285,Completed-Closed,Aparna,2012-03-06 02:33:16.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,Medium,PROD337,Closed
1-587337305,Accepted-In Progress,Aparna,2011-10-15 01:15:00.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress
1-587337305,Completed-Closed,Aparna,2012-02-09 19:49:55.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,Medium,PROD337,Closed
1-587383007,Accepted-In Progress,Vikrant,2011-10-15 01:36:14.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress
1-587383007,Completed-Closed,Vikrant,2012-01-04 21:37:10.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,Medium,PROD337,Closed
1-588543315,Accepted-In Progress,Vikrant,2011-10-18 00:35:05.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress
1-588543315,Completed-Closed,Vikrant,2012-01-25 23:56:37.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,Medium,PROD337,Closed
1-588566574,Accepted-In Progress,Kjell,2011-10-18 00:40:55.000,Variant 2,2,Org line C,Sweden,in,G186 2nd,E_8,Accepted,High,PROD474,In Progress
1-588566574,Accepted-Wait,Kjell,2012-02-01 17:26:35.000,Variant 2,2,Org line C,Sweden,in,G186 2nd,E_8,Accepted,High,PROD474,Wait
1-588566574,Completed-Closed,Kjell,2012-02-07 17:17:48.000,Variant 2,2,Org line C,Sweden,in,G186 2nd,E_8,Completed,High,PROD474,Closed
1-589099869,Accepted-In Progress,Torbjörn,2011-10-18 20:36:35.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD397,In Progress
1-589099869,Completed-Closed,Torbjörn,2012-01-09 23:24:21.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD397,Closed
1-589421537,Accepted-In Progress,Nicolas,2011-10-19 01:07:21.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Accepted,High,PROD804,In Progress
1-589421537,Completed-Closed,Nicolas,2012-03-30 21:13:20.000,Variant 1,1,Org line C,France,fr,G225 3rd,C_6,Completed,High,PROD804,Closed
1-589962550,Accepted-In Progress,Stefan,2011-10-19 23:32:57.000,Variant 1,1,Org line A2,Sweden,se,L38 3rd,D_1,Accepted,Medium,PROD607,In Progress
1-589962550,Completed-Closed,Stefan,2012-02-22 20:20:42.000,Variant 1,1,Org line A2,Sweden,se,L38 3rd,D_1,Completed,Medium,PROD607,Closed
1-590579544,Accepted-In Progress,Roland,2011-10-20 06:25:35.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD374,In Progress
1-590579544,Completed-Closed,Roland,2012-01-26 20:48:45.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD374,Closed
1-591301260,Accepted-In Progress,Håkan,2011-10-20 23:09:33.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-591301260,Completed-Closed,Håkan,2012-03-13 22:49:08.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-592064699,Accepted-In Progress,Christoffer,2011-10-21 22:31:26.000,Variant 1,1,Org line C,Sweden,se,G255 2nd,E_10,Accepted,Medium,PROD399,In Progress
1-592064699,Completed-Closed,Christoffer,2012-02-01 22:32:51.000,Variant 1,1,Org line C,Sweden,se,G255 2nd,E_10,Completed,Medium,PROD399,Closed
1-592390567,Accepted-In Progress,Fredrik,2011-10-22 01:03:02.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,In Progress
1-592390567,Accepted-Wait,Fredrik,2011-10-22 01:04:07.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,Wait
1-592390567,Accepted-In Progress,Fredrik,2011-10-25 02:05:23.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,In Progress
1-592390567,Accepted-Wait,Fredrik,2011-12-08 00:45:03.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,Wait
1-592390567,Accepted-In Progress,Fredrik,2012-01-12 23:09:47.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,In Progress
1-592390567,Completed-Closed,Fredrik,2012-01-12 23:10:52.000,Variant 36,36,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Low,PROD551,Closed
1-593022132,Accepted-In Progress,Maltesh,2011-10-23 14:16:32.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Accepted,Low,PROD209,In Progress
1-593022132,Completed-Closed,Maltesh,2012-01-09 10:59:49.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Completed,Low,PROD209,Closed
1-593022224,Accepted-In Progress,Eric,2011-10-23 19:09:49.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-593022224,Completed-Closed,Eric,2012-01-09 19:51:47.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-593312167,Accepted-In Progress,Ian,2011-10-24 17:41:07.000,Variant 4,4,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress
1-593312167,Accepted-Wait,Ian,2011-10-24 17:44:00.000,Variant 4,4,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,Wait
1-593312167,Accepted-In Progress,Andrew,2012-05-05 00:31:15.000,Variant 4,4,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress
1-593312167,Completed-Closed,Andrew,2012-05-05 00:31:17.000,Variant 4,4,Org line A2,United Kingdom,gb,G42 3rd,A2_1,Completed,Medium,PROD236,Closed
1-593751721,Accepted-In Progress,Peter,2011-10-24 23:52:19.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Accepted,Medium,PROD286,In Progress
1-593751721,Completed-Closed,Peter,2012-01-04 01:33:49.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Completed,Medium,PROD286,Closed
1-593933571,Accepted-In Progress,Rainer,2011-10-25 02:28:48.000,Variant 1,1,Org line V5,Germany,de,V19 2nd,,Accepted,High,PROD637,In Progress
1-593933571,Completed-Closed,Rainer,2012-04-20 20:31:39.000,Variant 1,1,Org line V5,Germany,de,V19 2nd,,Completed,High,PROD637,Closed
1-594472343,Accepted-Wait,Urban,2011-10-25 22:42:06.000,Variant 25,25,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,Wait
1-594472343,Accepted-Assigned,Urban,2011-11-28 20:40:24.000,Variant 25,25,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,Assigned
1-594472343,Accepted-In Progress,Urban,2012-02-29 23:33:00.000,Variant 25,25,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,In Progress
1-594472343,Completed-Closed,Urban,2012-02-29 23:33:01.000,Variant 25,25,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Low,PROD551,Closed
1-594666837,Accepted-In Progress,Jörgen,2011-10-25 23:53:06.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Medium,PROD348,In Progress
1-594666837,Completed-Closed,Jörgen,2012-02-29 01:30:13.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Medium,PROD348,Closed
1-594673056,Accepted-In Progress,Peter,2011-10-26 00:04:02.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Accepted,Medium,PROD286,In Progress
1-594673056,Completed-Closed,Peter,2012-01-04 01:31:46.000,Variant 1,1,Org line G4,Sweden,se,M19 2nd,,Completed,Medium,PROD286,Closed
1-594693527,Accepted-In Progress,Per,2011-10-26 00:00:47.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress
1-594693527,Completed-Closed,Per,2012-04-20 16:51:40.000,Variant 1,1,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,Medium,PROD337,Closed
1-595361681,Accepted-Wait,Henrik,2011-10-26 18:52:18.000,Variant 6,6,Org line C,Sweden,se,G334 2nd,E_6,Accepted,Medium,PROD289,Wait
1-595361681,Completed-Closed,Henrik,2012-02-16 02:31:59.000,Variant 6,6,Org line C,Sweden,se,G334 2nd,E_6,Completed,Medium,PROD289,Closed
1-596286562,Accepted-In Progress,Niklas,2011-10-27 19:07:38.000,Variant 1,1,Org line C,Sweden,se,M11,V3_2,Accepted,Medium,PROD512,In Progress
1-596286562,Completed-Closed,Niklas,2012-01-09 17:50:11.000,Variant 1,1,Org line C,Sweden,se,M11,V3_2,Completed,Medium,PROD512,Closed
1-596608752,Accepted-In Progress,Tomas,2011-10-28 00:02:18.000,Variant 3,3,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress
1-596608752,Accepted-In Progress,Tomas,2011-10-28 00:03:37.000,Variant 3,3,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress
1-596608752,Completed-Closed,Tomas,2012-01-30 23:12:26.000,Variant 3,3,Org line C,Sweden,se,G250 3rd,C_6,Completed,Medium,PROD660,Closed
1-596676011,Queued-Awaiting Assignment,Ulrika,2011-10-28 01:40:48.000,Variant 5,5,Org line A2,Sweden,se,G361 2nd,A2_3,Queued,High,PROD234,Awaiting Assignment
1-596676011,Accepted-In Progress,Daniel,2012-04-12 00:16:12.000,Variant 5,5,Org line A2,Sweden,se,M3 2nd,A2_3,Accepted,High,PROD234,In Progress
1-596676011,Completed-Closed,Daniel,2012-04-12 00:16:34.000,Variant 5,5,Org line A2,Sweden,se,M3 2nd,A2_3,Completed,High,PROD234,Closed
1-596815491,Accepted-In Progress,Stephen,2011-10-28 03:56:39.000,Variant 1,1,Org line A2,USA,us,N30 2nd,A2_5,Accepted,Major,PROD487,In Progress
1-596815491,Completed-Closed,Stephen,2012-01-06 06:38:06.000,Variant 1,1,Org line A2,USA,us,N30 2nd,A2_5,Completed,Major,PROD487,Closed
1-597285812,Accepted-In Progress,Carolyn,2011-10-28 19:36:29.000,Variant 9,9,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-597285812,Accepted-In Progress,Carolyn,2011-10-28 20:55:46.000,Variant 9,9,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-597285812,Accepted-In Progress,Ewa,2011-11-22 23:06:13.000,Variant 9,9,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-597285812,Completed-Closed,Ewa,2012-01-03 22:41:12.000,Variant 9,9,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-597580752,Accepted-In Progress,Edward,2011-10-29 00:46:54.000,Variant 19,19,Org line C,USA,in,G157 2nd,E_7,Accepted,High,PROD424,In Progress
1-597580752,Accepted-In Progress,Edward,2011-10-29 00:53:31.000,Variant 19,19,Org line C,USA,in,G157 2nd,E_7,Accepted,High,PROD424,In Progress
1-597580752,Accepted-In Progress,Edward,2011-10-29 00:55:32.000,Variant 19,19,Org line C,USA,in,G165 2nd,E_7,Accepted,High,PROD424,In Progress
1-597580752,Accepted-Wait,Edward,2011-12-09 08:01:10.000,Variant 19,19,Org line C,USA,in,G165 2nd,E_7,Accepted,High,PROD424,Wait
1-597580752,Completed-Closed,Edward,2012-02-14 01:17:58.000,Variant 19,19,Org line C,USA,in,G165 2nd,E_7,Completed,High,PROD424,Closed
1-597616526,Accepted-In Progress,Börje,2011-10-29 01:02:35.000,Variant 1,1,Org line C,Sweden,se,G100 3rd,C_1,Accepted,Major,PROD153,In Progress
1-597616526,Completed-Closed,Börje,2012-01-03 21:49:56.000,Variant 1,1,Org line C,Sweden,se,G100 3rd,C_1,Completed,Major,PROD153,Closed
1-599074651,Accepted-In Progress,Robert,2011-11-01 03:24:07.000,Variant 3,3,Org line C,Sweden,se,G135 2nd,E_7,Accepted,Medium,PROD806,In Progress
1-599074651,Accepted-In Progress,Robert,2011-11-01 03:26:44.000,Variant 3,3,Org line C,Sweden,se,G135 2nd,E_7,Accepted,Medium,PROD806,In Progress
1-599074651,Completed-Closed,Robert,2012-01-05 00:18:41.000,Variant 3,3,Org line C,Sweden,se,G135 2nd,E_7,Completed,Medium,PROD806,Closed
1-599352141,Accepted-In Progress,Niklas,2011-11-01 17:53:43.000,Variant 1,1,Org line C,Sweden,se,M11,V3_2,Accepted,Low,PROD512,In Progress
1-599352141,Completed-Closed,Niklas,2012-01-09 17:49:48.000,Variant 1,1,Org line C,Sweden,se,M11,V3_2,Completed,Low,PROD512,Closed
1-599626401,Queued-Awaiting Assignment,Robert,2011-11-02 01:42:37.000,Variant 37,37,Org line C,USA,us,G88 2nd,E_4,Queued,High,PROD793,Awaiting Assignment
1-599626401,Accepted-Assigned,Joshua,2011-11-07 17:53:28.000,Variant 37,37,Org line C,USA,us,G88 2nd,E_4,Accepted,High,PROD793,Assigned
1-599626401,Accepted-In Progress,Robert,2012-01-07 04:24:50.000,Variant 37,37,Org line C,USA,us,G88 2nd,E_4,Accepted,High,PROD793,In Progress
1-599626401,Completed-Closed,Robert,2012-01-07 04:26:19.000,Variant 37,37,Org line C,USA,us,G88 2nd,E_4,Completed,High,PROD793,Closed
