Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-523069229,Accepted-In Progress,Carolyn,2011-05-05 00:27:51.000,Variant 19,19,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523069229,Accepted-In Progress,Carolyn,2011-05-05 00:38:09.000,Variant 19,19,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523069229,Accepted-In Progress,Ewa,2012-01-30 22:24:45.000,Variant 19,19,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523069229,Completed-Closed,Ewa,2012-01-30 22:24:47.000,Variant 19,19,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-523311541,Accepted-In Progress,Carolyn,2011-05-05 18:55:29.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523311541,Queued-Awaiting Assignment,Carolyn,2011-05-05 19:36:48.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-523311541,Accepted-In Progress,Padmanabha,2011-05-05 19:52:56.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523311541,Accepted-Assigned,Carolyn,2011-05-05 19:53:27.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-523311541,Accepted-In Progress,Ewa,2012-02-07 02:24:07.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523311541,Completed-Closed,Ewa,2012-02-07 02:30:04.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-523361887,Accepted-In Progress,Carolyn,2011-05-05 22:29:01.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523361887,Queued-Awaiting Assignment,Carolyn,2011-05-05 22:41:39.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-523361887,Accepted-In Progress,Padmanabha,2011-05-06 14:34:03.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523361887,Accepted-Assigned,Carolyn,2011-05-06 14:34:09.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-523361887,Accepted-In Progress,Ewa,2012-02-07 01:53:53.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-523361887,Completed-Closed,Ewa,2012-02-07 01:55:20.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-523392191,Accepted-In Progress,Carolyn,2011-05-05 21:58:19.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523392191,Queued-Awaiting Assignment,Carolyn,2011-05-05 22:00:57.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment
1-523392191,Accepted-In Progress,Padmanabha,2011-05-06 14:31:15.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523392191,Accepted-Assigned,Carolyn,2011-05-06 14:31:21.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,Assigned
1-523392191,Accepted-In Progress,Ewa,2012-02-16 00:57:07.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-523392191,Completed-Closed,Ewa,2012-02-16 00:57:34.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-523637826,Accepted-In Progress,Mikael,2011-05-06 19:48:49.000,Variant 1,1,Org line A2,Sweden,se,M13 2nd,A2_4,Accepted,Medium,PROD563,In Progress
1-523637826,Completed-Closed,Mikael,2012-03-01 00:10:19.000,Variant 1,1,Org line A2,Sweden,se,M13 2nd,A2_4,Completed,Medium,PROD563,Closed
1-524169663,Accepted-In Progress,Mårten,2011-05-09 22:53:45.000,Variant 161,161,Org line C,Sweden,se,G141 3rd,C_6,Accepted,Low,PROD434,In Progress
1-524169663,Accepted-In Progress,Mårten,2011-05-09 22:59:28.000,Variant 161,161,Org line C,Sweden,se,G141 3rd,C_6,Accepted,Low,PROD434,In Progress
1-524169663,Accepted-In Progress,Mårten,2011-05-09 23:20:50.000,Variant 161,161,Org line C,Sweden,se,G141 3rd,C_6,Accepted,Low,PROD434,In Progress
1-524169663,Queued-Awaiting Assignment,Mårten,2011-05-09 23:26:50.000,Variant 161,161,Org line C,Sweden,se,G141 3rd,C_6,Queued,Low,PROD434,Awaiting Assignment
1-524169663,Queued-Awaiting Assignment,Peter,2011-05-09 23:32:06.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Queued,Low,PROD434,Awaiting Assignment
1-524169663,Accepted-In Progress,Peter,2011-05-11 18:09:36.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Low,PROD434,In Progress
1-524169663,Accepted-Assigned,Tomas,2011-05-11 18:09:46.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Low,PROD434,Assigned
1-524169663,Accepted-Wait,Tomas,2011-10-20 23:02:45.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Low,PROD434,Wait
1-524169663,Accepted-Wait,Tomas,2011-10-20 23:28:09.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Accepted,Low,PROD434,Wait
1-524169663,Completed-Closed,Tomas,2012-01-30 22:05:20.000,Variant 161,161,Org line C,Sweden,se,G250 3rd,C_6,Completed,Low,PROD434,Closed
1-524328647,Accepted-In Progress,Ioannis,2011-05-10 16:26:45.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Accepted,Medium,PROD205,In Progress
1-524328647,Completed-Closed,Ioannis,2012-02-22 01:02:02.000,Variant 1,1,Org line V2,Sweden,se,T10 2nd,,Completed,Medium,PROD205,Closed
1-524356958,Accepted-In Progress,Eric,2011-05-10 15:07:04.000,Variant 24,24,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-524356958,Accepted-Wait,Eric,2011-05-10 15:07:21.000,Variant 24,24,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-524356958,Accepted-Wait,Eric,2011-10-21 05:50:55.000,Variant 24,24,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,Wait
1-524356958,Completed-Closed,Eric,2012-01-09 19:58:28.000,Variant 24,24,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-524375607,Accepted-Assigned,Stefan,2011-05-10 17:55:34.000,Variant 162,162,Org line C,Sweden,be,G58 3rd,C_2,Accepted,Medium,PROD330,Assigned
1-524375607,Accepted-Assigned,Els,2011-10-05 17:08:35.000,Variant 162,162,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,Assigned
1-524375607,Accepted-Assigned,Jo,2011-10-05 17:33:00.000,Variant 162,162,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,Assigned
1-524375607,Accepted-In Progress,Jo,2011-11-09 00:14:51.000,Variant 162,162,Org line C,Belgium,be,G58 3rd,C_2,Accepted,Medium,PROD330,In Progress
1-524375607,Completed-Closed,Jo,2012-04-11 00:49:54.000,Variant 162,162,Org line C,Belgium,be,G58 3rd,C_2,Completed,Medium,PROD330,Closed
1-525132931,Accepted-In Progress,Harikumar,2011-05-12 19:12:03.000,Variant 20,20,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-525132931,Accepted-In Progress,Harikumar,2011-05-16 23:13:50.000,Variant 20,20,Org line A2,Sweden,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-525132931,Accepted-Assigned,Sreehari,2012-03-31 01:45:20.000,Variant 20,20,Org line A2,INDIA,in,L50 3rd,D_1,Accepted,Medium,PROD611,Assigned
1-525132931,Accepted-In Progress,Sreehari,2012-03-31 01:46:51.000,Variant 20,20,Org line A2,INDIA,in,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress
1-525132931,Completed-Closed,Sreehari,2012-05-11 00:44:28.000,Variant 20,20,Org line A2,INDIA,in,L50 3rd,D_1,Completed,Medium,PROD611,Closed
1-525447561,Accepted-In Progress,Gunilla,2011-05-13 18:32:23.000,Variant 39,39,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Low,PROD76,In Progress
1-525447561,Accepted-Wait,Gunilla,2011-05-13 18:32:48.000,Variant 39,39,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Low,PROD76,Wait
1-525447561,Accepted-Assigned,Gunilla,2011-07-12 17:58:53.000,Variant 39,39,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Low,PROD76,Assigned
1-525447561,Accepted-In Progress,Yvonne,2012-01-18 22:17:42.000,Variant 39,39,Org line A2,Sweden,se,N23 2nd,A2_3,Accepted,Low,PROD76,In Progress
1-525447561,Completed-Closed,Yvonne,2012-01-18 22:17:57.000,Variant 39,39,Org line A2,Sweden,se,N23 2nd,A2_3,Completed,Low,PROD76,Closed
1-525477138,Accepted-In Progress,James,2011-05-13 20:40:04.000,Variant 4,4,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-525477138,Accepted-In Progress,James,2012-04-24 22:59:31.000,Variant 4,4,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-525477138,Completed-Closed,James,2012-04-24 22:59:51.000,Variant 4,4,Org line V11,United Kingdom,gb,V50 2nd,,Completed,Medium,PROD158,Closed
1-525489753,Accepted-In Progress,Carolyn,2011-05-13 21:44:59.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-525489753,Queued-Awaiting Assignment,Carolyn,2011-05-13 21:51:52.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-525489753,Accepted-In Progress,Padmanabha,2011-05-16 14:45:26.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-525489753,Accepted-Assigned,Carolyn,2011-05-16 14:45:33.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-525489753,Accepted-In Progress,Ewa,2012-02-07 06:50:01.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-525489753,Completed-Closed,Ewa,2012-02-07 06:50:56.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-525589021,Accepted-In Progress,Katarina,2011-05-14 00:53:13.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-525589021,Completed-Closed,Katarina,2012-02-02 02:10:02.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-526037041,Accepted-In Progress,Katarina,2011-05-16 22:39:56.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-526037041,Completed-Closed,Katarina,2012-02-02 02:20:06.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-526344555,Accepted-In Progress,Carolyn,2011-05-17 20:23:00.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-526344555,Queued-Awaiting Assignment,Carolyn,2011-05-17 20:34:18.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-526344555,Accepted-In Progress,Padmanabha,2011-05-18 12:07:22.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-526344555,Accepted-Assigned,Carolyn,2011-05-18 12:07:27.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-526344555,Accepted-In Progress,Ewa,2012-01-31 07:23:30.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-526344555,Completed-Closed,Ewa,2012-01-31 07:25:33.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-526369142,Accepted-In Progress,Gustav,2011-05-17 22:07:22.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Accepted,Low,PROD410,In Progress
1-526369142,Accepted-In Progress,Gustav,2012-02-22 01:04:34.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Accepted,Low,PROD410,In Progress
1-526369142,Completed-Closed,Gustav,2012-02-22 01:04:36.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Completed,Low,PROD410,Closed
1-526414477,Accepted-In Progress,Carolyn,2011-05-17 23:47:31.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414477,Queued-Awaiting Assignment,Carolyn,2011-05-17 23:48:07.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment
1-526414477,Accepted-In Progress,Padmanabha,2011-05-18 11:58:54.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414477,Accepted-Assigned,Carolyn,2011-05-18 11:59:06.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,Assigned
1-526414477,Accepted-In Progress,Ewa,2012-02-07 01:52:29.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414477,Completed-Closed,Ewa,2012-02-07 01:53:30.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-526414833,Accepted-In Progress,Carolyn,2011-05-17 23:48:40.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414833,Queued-Awaiting Assignment,Carolyn,2011-05-17 23:49:50.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment
1-526414833,Accepted-In Progress,Padmanabha,2011-05-18 12:04:07.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414833,Accepted-Assigned,Carolyn,2011-05-18 12:04:13.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD96,Assigned
1-526414833,Accepted-In Progress,Ewa,2012-01-03 19:19:32.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-526414833,Completed-Closed,Ewa,2012-01-03 19:20:52.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-526647987,Accepted-In Progress,Gustav,2011-05-18 17:16:34.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Accepted,High,PROD412,In Progress
1-526647987,Accepted-In Progress,Gustav,2012-02-22 00:50:44.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Accepted,High,PROD412,In Progress
1-526647987,Completed-Closed,Gustav,2012-02-22 00:50:52.000,Variant 4,4,Org line G4,Sweden,se,S30 2nd,,Completed,High,PROD412,Closed
1-527208576,Accepted-In Progress,Roland,2011-05-20 06:58:42.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-527208576,Accepted-Wait,Roland,2011-10-27 22:29:32.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,Wait
1-527208576,Completed-Closed,Roland,2012-02-09 08:13:06.000,Variant 3,3,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-527928641,Accepted-In Progress,Lars,2011-05-23 22:27:39.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Medium,PROD807,In Progress
1-527928641,Accepted-Wait,Lars,2012-01-30 22:51:24.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Medium,PROD807,Wait
1-527928641,Completed-Closed,Lars,2012-03-28 22:04:53.000,Variant 3,3,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,Medium,PROD807,Closed
1-528251011,Accepted-In Progress,Cecilia,2011-05-24 18:58:27.000,Variant 9,9,Org line V2,Sweden,se,T13 2nd,,Accepted,Medium,PROD279,In Progress
1-528251011,Queued-Awaiting Assignment,Cecilia,2011-09-06 21:39:34.000,Variant 9,9,Org line V2,Sweden,se,T13 2nd,,Queued,Medium,PROD279,Awaiting Assignment
1-528251011,Accepted-In Progress,Lennart,2011-09-12 20:55:53.000,Variant 9,9,Org line V2,Sweden,se,T16 2nd,,Accepted,Medium,PROD279,In Progress
1-528251011,Accepted-Wait,Lennart,2012-01-05 01:24:14.000,Variant 9,9,Org line V2,Sweden,se,T16 2nd,,Accepted,Medium,PROD279,Wait
1-528251011,Completed-Closed,Lennart,2012-04-13 21:15:24.000,Variant 9,9,Org line V2,Sweden,se,T16 2nd,,Completed,Medium,PROD279,Closed
1-528332261,Accepted-In Progress,Linda,2011-05-24 22:30:25.000,Variant 32,32,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD827,In Progress
1-528332261,Accepted-Assigned,Linda,2011-10-18 01:15:12.000,Variant 32,32,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD827,Assigned
1-528332261,Accepted-Assigned,Linda,2011-11-29 16:52:55.000,Variant 32,32,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD827,Assigned
1-528332261,Accepted-In Progress,Linda,2012-02-09 00:19:13.000,Variant 32,32,Org line A2,Sweden,se,U6 2nd,A2_3,Accepted,Low,PROD827,In Progress
1-528332261,Completed-Closed,Linda,2012-02-09 00:19:31.000,Variant 32,32,Org line A2,Sweden,se,U6 2nd,A2_3,Completed,Low,PROD827,Closed
1-528716762,Accepted-In Progress,Carin,2011-05-25 23:51:09.000,Variant 7,7,Org line A2,Sweden,se,U5 2nd,A2_3,Accepted,Medium,PROD228,In Progress
1-528716762,Accepted-Wait,Carin,2011-05-25 23:55:44.000,Variant 7,7,Org line A2,Sweden,se,U5 2nd,A2_3,Accepted,Medium,PROD228,Wait
1-528716762,Accepted-In Progress,Carin,2012-01-03 23:28:05.000,Variant 7,7,Org line A2,Sweden,se,U5 2nd,A2_3,Accepted,Medium,PROD228,In Progress
1-528716762,Completed-Closed,Carin,2012-01-03 23:28:52.000,Variant 7,7,Org line A2,Sweden,se,U5 2nd,A2_3,Completed,Medium,PROD228,Closed
1-528755863,Accepted-In Progress,Håkan,2011-05-26 01:15:52.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-528755863,Accepted-In Progress,Håkan,2012-04-05 00:28:42.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-528755863,Completed-Closed,Håkan,2012-04-05 00:30:12.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,High,PROD337,Closed
1-529091253,Accepted-In Progress,Håkan,2011-05-27 00:31:58.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-529091253,Accepted-In Progress,Håkan,2012-04-05 00:34:24.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-529091253,Completed-Closed,Håkan,2012-04-05 00:35:26.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,High,PROD337,Closed
1-529091311,Accepted-In Progress,Håkan,2011-05-27 00:35:47.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-529091311,Accepted-In Progress,Håkan,2012-04-05 00:36:03.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Accepted,High,PROD337,In Progress
1-529091311,Completed-Closed,Håkan,2012-04-05 00:36:48.000,Variant 4,4,Org line A2,Sweden,se,G105 2nd,A2_4,Completed,High,PROD337,Closed
1-529471141,Accepted-Wait,Martin,2011-05-28 01:43:49.000,Variant 163,163,Org line C,Sweden,se,G62 3rd,C_3,Accepted,Major,PROD348,Wait
1-529471141,Queued-Awaiting Assignment,Martin,2011-05-28 01:54:20.000,Variant 163,163,Org line C,Sweden,se,G62 3rd,C_3,Queued,Major,PROD348,Awaiting Assignment
1-529471141,Accepted-In Progress,Martin,2012-04-04 23:12:22.000,Variant 163,163,Org line C,Sweden,se,G292 3rd,C_3,Accepted,Major,PROD348,In Progress
1-529471141,Accepted-In Progress,Jason,2012-04-05 00:06:34.000,Variant 163,163,Org line C,USA,se,G62 3rd,C_3,Accepted,Major,PROD348,In Progress
1-529471141,Completed-Closed,Jason,2012-04-05 00:20:44.000,Variant 163,163,Org line C,USA,se,G62 3rd,C_3,Completed,Major,PROD348,Closed
1-530147896,Accepted-In Progress,Carolyn,2011-05-31 20:50:07.000,Variant 164,164,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-530147896,Queued-Awaiting Assignment,Carolyn,2011-05-31 20:52:02.000,Variant 164,164,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment
1-530147896,Accepted-In Progress,Padmanabha,2011-06-01 04:28:34.000,Variant 164,164,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-530147896,Accepted-Assigned,Carolyn,2011-06-01 04:28:40.000,Variant 164,164,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,Assigned
1-530147896,Queued-Awaiting Assignment,Hannes,2011-06-24 06:50:06.000,Variant 164,164,Org line A2,Sweden,us,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment
1-530147896,Accepted-Assigned,Y,2011-06-24 06:52:26.000,Variant 164,164,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned
1-530147896,Queued-Awaiting Assignment,Carolyn,2011-06-28 18:59:03.000,Variant 164,164,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment
1-530147896,Accepted-In Progress,Santhosh,2011-06-29 11:51:19.000,Variant 164,164,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-530147896,Accepted-Assigned,Carolyn,2011-06-29 11:51:39.000,Variant 164,164,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD98,Assigned
1-530147896,Accepted-In Progress,Ewa,2012-02-03 07:21:10.000,Variant 164,164,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD98,In Progress
1-530147896,Completed-Closed,Ewa,2012-02-03 07:22:46.000,Variant 164,164,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD98,Closed
1-530539767,Accepted-In Progress,Carolyn,2011-06-01 23:32:03.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530539767,Queued-Awaiting Assignment,Carolyn,2011-06-01 23:37:09.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-530539767,Accepted-In Progress,Santhosh,2011-06-02 04:23:21.000,Variant 2,2,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530539767,Accepted-Assigned,Carolyn,2011-06-02 04:25:06.000,Variant 2,2,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-530539767,Accepted-In Progress,Ewa,2012-02-07 07:41:51.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530539767,Completed-Closed,Ewa,2012-02-07 07:43:04.000,Variant 2,2,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-530568802,Accepted-In Progress,Carolyn,2011-06-01 23:08:53.000,Variant 165,165,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530568802,Queued-Awaiting Assignment,Carolyn,2011-06-01 23:11:27.000,Variant 165,165,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-530568802,Accepted-In Progress,Santhosh,2011-06-02 04:20:10.000,Variant 165,165,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530568802,Accepted-Assigned,Carolyn,2011-06-02 04:22:31.000,Variant 165,165,Org line G3,USA,us,G199 3rd,,Accepted,Medium,PROD97,Assigned
1-530568802,Accepted-In Progress,Padmanabha,2011-06-24 06:42:29.000,Variant 165,165,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-530568802,Queued-Awaiting Assignment,Hannes,2011-06-24 06:44:18.000,Variant 165,165,Org line A2,Sweden,us,G21 2nd,A2_2,Queued,Medium,PROD97,Awaiting Assignment
1-530568802,Accepted-Assigned,Y,2011-06-24 06:52:36.000,Variant 165,165,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Medium,PROD97,Assigned
1-530568802,Accepted-In Progress,Y,2011-07-06 18:49:56.000,Variant 165,165,Org line A2,Sweden,us,G21 2nd,A2_2,Accepted,Medium,PROD97,In Progress
1-530568802,Queued-Awaiting Assignment,Carolyn,2011-07-06 19:03:06.000,Variant 165,165,Org line G3,USA,us,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment
1-530568802,Accepted-In Progress,Padmanabha,2011-07-07 05:59:51.000,Variant 165,165,Org line G3,Sweden,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
